year	location_1	location_2	parasite_flow
2016	Yala	Surin	3.34545013127169e-05
2016	Yasothon	Surin	0.00891098305579575
2016	Amnat Charoen	Tak	0
2016	Ang Thong	Tak	0
2016	Bangkok	Tak	0
2016	Bueng Kan	Tak	0
2016	Buri Ram	Tak	0.006428754134786
2016	Chachoengsao	Tak	0.0408624142892316
2016	Chai Nat	Tak	0
2016	Chaiyaphum	Tak	0
2016	Chanthaburi	Tak	0.0202966114679529
2016	Chiang Mai	Tak	0.316650798470979
2016	Chiang Rai	Tak	0.0862217813051217
2016	Chon Buri	Tak	0.0641087841052366
2016	Chumphon	Tak	0.0132878189811289
2016	Kalasin	Tak	0.0211208910366434
2016	Kamphaeng Phet	Tak	0
2016	Kanchanaburi	Tak	0.0845434531815984
2016	Khon Kaen	Tak	0
2016	Krabi	Tak	0
2016	Lampang	Tak	0
2016	Lamphun	Tak	0
2016	Loei	Tak	0
2016	Lop Buri	Tak	0
2016	Mae Hong Son	Tak	0.0944408695581012
2016	Maha Sarakham	Tak	0
2016	Mukdahan	Tak	0.00370341200471823
2016	Nakhon Nayok	Tak	0
2016	Nakhon Pathom	Tak	0.0560829611425993
2016	Nakhon Phanom	Tak	0
2016	Nakhon Ratchasima	Tak	0.0908044382764464
2016	Nakhon Sawan	Tak	0.387594822764192
2016	Nakhon Si Thammarat	Tak	0.00232779075825579
2016	Nan	Tak	0
2016	Narathiwat	Tak	0.043685063580332
2016	Nong Bua Lam Phu	Tak	0
2016	Nong Khai	Tak	0
2016	Nonthaburi	Tak	0
2016	Pathum Thani	Tak	0
2016	Pattani	Tak	0.00145025562041799
2016	Phangnga	Tak	0.00761233369278397
2016	Phatthalung	Tak	0
2016	Phayao	Tak	0.0638845993730893
2016	Phetchabun	Tak	0.105752758879625
2016	Phetchaburi	Tak	0.0665555405213953
2016	Phichit	Tak	0
2016	Phitsanulok	Tak	0.282451359034416
2016	Phra Nakhon Si Ayutthaya	Tak	0
2016	Phrae	Tak	0
2016	Phuket	Tak	0
2016	Prachin Buri	Tak	0.0207549134799091
2016	Prachuap Khiri Khan	Tak	0.0316003453504947
2016	Ranong	Tak	0.00102777806024993
2016	Ratchaburi	Tak	0.0616550541675125
2016	Rayong	Tak	0.031344201275932
2016	Roi Et	Tak	0.00851751100812314
2016	Sa Kaeo	Tak	0.0109454367463884
2016	Sakon Nakhon	Tak	0
2016	Samut Prakan	Tak	0
2016	Samut Sakhon	Tak	0
2016	Samut Songkhram	Tak	0.0104536041804517
2016	Saraburi	Tak	0
2016	Satun	Tak	0
2016	Si Sa Ket	Tak	0.00510512406418539
2016	Sing Buri	Tak	0
2016	Songkhla	Tak	0.0161445695549775
2016	Sukhothai	Tak	0
2016	Suphan Buri	Tak	0.052251103052141
2016	Surat Thani	Tak	0.0285270816481496
2016	Surin	Tak	0.00823753903935996
2016	Tak	Tak	191.930064443763
2016	Trang	Tak	0.00359517044433611
2016	Trat	Tak	0.00395934756757251
2016	Ubon Ratchathani	Tak	0.0040503773324519
2016	Udon Thani	Tak	0.019651623514272
2016	Uthai Thani	Tak	0.073674775972183
2016	Uttaradit	Tak	0
2016	Yala	Tak	0.00390289701622545
2016	Yasothon	Tak	0.00257889333852619
2016	Amnat Charoen	Trang	0
2016	Ang Thong	Trang	0
2016	Bangkok	Trang	0
2016	Bueng Kan	Trang	0
2016	Buri Ram	Trang	2.86683694451957e-05
2016	Chachoengsao	Trang	4.99738414002271e-05
2016	Chai Nat	Trang	0
2016	Chaiyaphum	Trang	0
2016	Chanthaburi	Trang	2.49285078313285e-05
2016	Chiang Mai	Trang	9.41670197206614e-05
2016	Chiang Rai	Trang	6.49156621114025e-05
2016	Chon Buri	Trang	6.56954201851594e-05
2016	Chumphon	Trang	0.00155105523791231
2016	Kalasin	Trang	8.45622361751555e-06
2016	Kamphaeng Phet	Trang	0
2016	Kanchanaburi	Trang	0.000374122800541477
2016	Khon Kaen	Trang	0
2016	Krabi	Trang	0
2016	Lampang	Trang	0
2016	Lamphun	Trang	0
2016	Loei	Trang	0
2016	Lop Buri	Trang	0
2016	Mae Hong Son	Trang	8.85613041848779e-06
2016	Maha Sarakham	Trang	0
2016	Mukdahan	Trang	6.93057993603688e-06
2016	Nakhon Nayok	Trang	0
2016	Nakhon Pathom	Trang	0.000164082881004659
2016	Nakhon Phanom	Trang	0
2016	Nakhon Ratchasima	Trang	0.000189862267585671
2016	Nakhon Sawan	Trang	5.63255206539669e-05
2016	Nakhon Si Thammarat	Trang	0.00661634290291753
2016	Nan	Trang	0
2016	Narathiwat	Trang	0.00142458040415341
2016	Nong Bua Lam Phu	Trang	0
2016	Nong Khai	Trang	0
2016	Nonthaburi	Trang	0
2016	Pathum Thani	Trang	0
2016	Pattani	Trang	0.000846259971902726
2016	Phangnga	Trang	0.0018374534486698
2016	Phatthalung	Trang	0
2016	Phayao	Trang	1.80246802603776e-05
2016	Phetchabun	Trang	3.79934607403905e-05
2016	Phetchaburi	Trang	0.000886706140658938
2016	Phichit	Trang	0
2016	Phitsanulok	Trang	1.85497346861637e-05
2016	Phra Nakhon Si Ayutthaya	Trang	0
2016	Phrae	Trang	0
2016	Phuket	Trang	0
2016	Prachin Buri	Trang	3.30030490310275e-05
2016	Prachuap Khiri Khan	Trang	0.00134486032301737
2016	Ranong	Trang	0.000459442058393952
2016	Ratchaburi	Trang	0.000326055749017619
2016	Rayong	Trang	5.22239712843233e-05
2016	Roi Et	Trang	1.78006404534985e-05
2016	Sa Kaeo	Trang	9.34880363353373e-05
2016	Sakon Nakhon	Trang	0
2016	Samut Prakan	Trang	0
2016	Samut Sakhon	Trang	0
2016	Samut Songkhram	Trang	0.000108919573856049
2016	Saraburi	Trang	0
2016	Satun	Trang	0
2016	Si Sa Ket	Trang	2.33594423411746e-05
2016	Sing Buri	Trang	0
2016	Songkhla	Trang	0.0132882899561521
2016	Sukhothai	Trang	0
2016	Suphan Buri	Trang	7.84645911172633e-05
2016	Surat Thani	Trang	0.00438507063862183
2016	Surin	Trang	4.03530274062043e-05
2016	Tak	Trang	2.56660509956885e-05
2016	Trang	Trang	2.48670160143227
2016	Trat	Trang	1.09781972172142e-05
2016	Ubon Ratchathani	Trang	3.49797989509963e-05
2016	Udon Thani	Trang	8.96634681402319e-05
2016	Uthai Thani	Trang	2.42964040937814e-05
2016	Uttaradit	Trang	0
2016	Yala	Trang	0.00234562353049874
2016	Yasothon	Trang	7.50922133091784e-06
2016	Amnat Charoen	Trat	0
2016	Ang Thong	Trat	0
2016	Bangkok	Trat	0
2016	Bueng Kan	Trat	0
2016	Buri Ram	Trat	0.00501803349330667
2016	Chachoengsao	Trat	0.00982568975241041
2016	Chai Nat	Trat	0
2016	Chaiyaphum	Trat	0
2016	Chanthaburi	Trat	0.404400130701492
2016	Chiang Mai	Trat	0.0032103478005651
2016	Chiang Rai	Trat	0.000948818066136653
2016	Chon Buri	Trat	0.0262062855666871
2016	Chumphon	Trat	0.0012642367509454
2016	Kalasin	Trat	0.00195979388325503
2016	Kamphaeng Phet	Trat	0
2016	Kanchanaburi	Trat	0.00565078835949438
2016	Khon Kaen	Trat	0
2016	Krabi	Trat	0
2016	Lampang	Trat	0
2016	Lamphun	Trat	0
2016	Loei	Trat	0
2016	Lop Buri	Trat	0
2016	Mae Hong Son	Trat	0.000411688362373807
2016	Maha Sarakham	Trat	0
2016	Mukdahan	Trat	0.000499966558233104
2016	Nakhon Nayok	Trat	0
2016	Nakhon Pathom	Trat	0.00199700673924471
2016	Nakhon Phanom	Trat	0
2016	Nakhon Ratchasima	Trat	0.0156063863617898
2016	Nakhon Sawan	Trat	0.00214442530754011
2016	Nakhon Si Thammarat	Trat	0.000675532334888585
2016	Nan	Trat	0
2016	Narathiwat	Trat	7.45444345299833e-05
2016	Nong Bua Lam Phu	Trat	0
2016	Nong Khai	Trat	0
2016	Nonthaburi	Trat	0
2016	Pathum Thani	Trat	0
2016	Pattani	Trat	3.82367390379515e-05
2016	Phangnga	Trat	8.20719047235012e-05
2016	Phatthalung	Trat	0
2016	Phayao	Trat	0.000490154902470028
2016	Phetchabun	Trat	0.0014664444565618
2016	Phetchaburi	Trat	0.00344472446912338
2016	Phichit	Trat	0
2016	Phitsanulok	Trat	0.000962285460213298
2016	Phra Nakhon Si Ayutthaya	Trat	0
2016	Phrae	Trat	0
2016	Phuket	Trat	0
2016	Prachin Buri	Trat	0.00880490646556876
2016	Prachuap Khiri Khan	Trat	0.00470552424147235
2016	Ranong	Trat	0.000310111058208912
2016	Ratchaburi	Trat	0.00286903770449117
2016	Rayong	Trat	0.0366648361438616
2016	Roi Et	Trat	0.00292826507371935
2016	Sa Kaeo	Trat	0.0228660803944082
2016	Sakon Nakhon	Trat	0
2016	Samut Prakan	Trat	0
2016	Samut Sakhon	Trat	0
2016	Samut Songkhram	Trat	0.00118713550833056
2016	Saraburi	Trat	0
2016	Satun	Trat	0
2016	Si Sa Ket	Trat	0.00309715585921826
2016	Sing Buri	Trat	0
2016	Songkhla	Trat	0.000598111710744036
2016	Sukhothai	Trat	0
2016	Suphan Buri	Trat	0.00162146614074869
2016	Surat Thani	Trat	0.00173763054817697
2016	Surin	Trat	0.00762892061962142
2016	Tak	Trat	0.000631326435196608
2016	Trang	Trat	0.000236017710664321
2016	Trat	Trat	16.829233302504
2016	Ubon Ratchathani	Trat	0.00253584566215173
2016	Udon Thani	Trat	0.00271398920283936
2016	Uthai Thani	Trat	0.000942844304175591
2016	Uttaradit	Trat	0
2016	Yala	Trat	0.000220504065333176
2016	Yasothon	Trat	0.00179698047588235
2016	Amnat Charoen	Ubon Ratchathani	0
2016	Ang Thong	Ubon Ratchathani	0
2016	Bangkok	Ubon Ratchathani	0
2016	Bueng Kan	Ubon Ratchathani	0
2016	Buri Ram	Ubon Ratchathani	0.0923978289549072
2016	Chachoengsao	Ubon Ratchathani	0.0109479631899449
2016	Chai Nat	Ubon Ratchathani	0
2016	Chaiyaphum	Ubon Ratchathani	0
2016	Chanthaburi	Ubon Ratchathani	0.00880886080304558
2016	Chiang Mai	Ubon Ratchathani	0.00749804803793656
2016	Chiang Rai	Ubon Ratchathani	0.00254900977354119
2016	Chon Buri	Ubon Ratchathani	0.0194333186520261
2016	Chumphon	Ubon Ratchathani	0.00171457798531954
2016	Kalasin	Ubon Ratchathani	0.0880570650353897
2016	Kamphaeng Phet	Ubon Ratchathani	0
2016	Kanchanaburi	Ubon Ratchathani	0.0115811082380107
2016	Khon Kaen	Ubon Ratchathani	0
2016	Krabi	Ubon Ratchathani	0
2016	Lampang	Ubon Ratchathani	0
2016	Lamphun	Ubon Ratchathani	0
2016	Loei	Ubon Ratchathani	0
2016	Lop Buri	Ubon Ratchathani	0
2016	Mae Hong Son	Ubon Ratchathani	0.000254345415184332
2016	Maha Sarakham	Ubon Ratchathani	0
2016	Mukdahan	Ubon Ratchathani	0.135066788307162
2016	Nakhon Nayok	Ubon Ratchathani	0
2016	Nakhon Pathom	Ubon Ratchathani	0.00604394138788724
2016	Nakhon Phanom	Ubon Ratchathani	0
2016	Nakhon Ratchasima	Ubon Ratchathani	0.265991753765312
2016	Nakhon Sawan	Ubon Ratchathani	0.00352785829503219
2016	Nakhon Si Thammarat	Ubon Ratchathani	0.000398074770446014
2016	Nan	Ubon Ratchathani	0
2016	Narathiwat	Ubon Ratchathani	0.00064879049200827
2016	Nong Bua Lam Phu	Ubon Ratchathani	0
2016	Nong Khai	Ubon Ratchathani	0
2016	Nonthaburi	Ubon Ratchathani	0
2016	Pathum Thani	Ubon Ratchathani	0
2016	Pattani	Ubon Ratchathani	0.000237707050543949
2016	Phangnga	Ubon Ratchathani	0.000343616166845356
2016	Phatthalung	Ubon Ratchathani	0
2016	Phayao	Ubon Ratchathani	0.00142357441244941
2016	Phetchabun	Ubon Ratchathani	0.0130235323904376
2016	Phetchaburi	Ubon Ratchathani	0.00666020408792791
2016	Phichit	Ubon Ratchathani	0
2016	Phitsanulok	Ubon Ratchathani	0.00323252810111024
2016	Phra Nakhon Si Ayutthaya	Ubon Ratchathani	0
2016	Phrae	Ubon Ratchathani	0
2016	Phuket	Ubon Ratchathani	0
2016	Prachin Buri	Ubon Ratchathani	0.0162486461335409
2016	Prachuap Khiri Khan	Ubon Ratchathani	0.00517480825728475
2016	Ranong	Ubon Ratchathani	0.000115096908307764
2016	Ratchaburi	Ubon Ratchathani	0.00497312699946653
2016	Rayong	Ubon Ratchathani	0.0123696983275695
2016	Roi Et	Ubon Ratchathani	0.197312192320301
2016	Sa Kaeo	Ubon Ratchathani	0.023904055751672
2016	Sakon Nakhon	Ubon Ratchathani	0
2016	Samut Prakan	Ubon Ratchathani	0
2016	Samut Sakhon	Ubon Ratchathani	0
2016	Samut Songkhram	Ubon Ratchathani	0.00108615887640311
2016	Saraburi	Ubon Ratchathani	0
2016	Satun	Ubon Ratchathani	0
2016	Si Sa Ket	Ubon Ratchathani	2.00576327958666
2016	Sing Buri	Ubon Ratchathani	0
2016	Songkhla	Ubon Ratchathani	0.00137353653071902
2016	Sukhothai	Ubon Ratchathani	0
2016	Suphan Buri	Ubon Ratchathani	0.00303395298777572
2016	Surat Thani	Ubon Ratchathani	0.00217667744596089
2016	Surin	Ubon Ratchathani	0.356800895709063
2016	Tak	Ubon Ratchathani	0.000929243345170242
2016	Trang	Ubon Ratchathani	0.00052169092090519
2016	Trat	Ubon Ratchathani	0.00182651070613102
2016	Ubon Ratchathani	Ubon Ratchathani	123.366901201153
2016	Udon Thani	Ubon Ratchathani	0.0527176103779914
2016	Uthai Thani	Ubon Ratchathani	0.00141301554480078
2016	Uttaradit	Ubon Ratchathani	0
2016	Yala	Ubon Ratchathani	0.000505894811036733
2016	Yasothon	Ubon Ratchathani	0.479525767281879
2016	Amnat Charoen	Udon Thani	0
2016	Ang Thong	Udon Thani	0
2016	Bangkok	Udon Thani	0
2016	Bueng Kan	Udon Thani	0
2016	Buri Ram	Udon Thani	0.000151297280869953
2016	Chachoengsao	Udon Thani	6.26831084194766e-05
2016	Chai Nat	Udon Thani	0
2016	Chaiyaphum	Udon Thani	0
2016	Chanthaburi	Udon Thani	4.63245115441127e-05
2016	Chiang Mai	Udon Thani	8.32792728023417e-05
2016	Chiang Rai	Udon Thani	4.45877417871126e-05
2016	Chon Buri	Udon Thani	0.000123777713516228
2016	Chumphon	Udon Thani	1.35141453734516e-05
2016	Kalasin	Udon Thani	0.00718287141921691
2016	Kamphaeng Phet	Udon Thani	0
2016	Kanchanaburi	Udon Thani	7.64279103474616e-05
2016	Khon Kaen	Udon Thani	0
2016	Krabi	Udon Thani	0
2016	Lampang	Udon Thani	0
2016	Lamphun	Udon Thani	0
2016	Loei	Udon Thani	0
2016	Lop Buri	Udon Thani	0
2016	Mae Hong Son	Udon Thani	4.44313358560844e-06
2016	Maha Sarakham	Udon Thani	0
2016	Mukdahan	Udon Thani	0.000181049852645608
2016	Nakhon Nayok	Udon Thani	0
2016	Nakhon Pathom	Udon Thani	4.05118737064397e-05
2016	Nakhon Phanom	Udon Thani	0
2016	Nakhon Ratchasima	Udon Thani	0.00196839862340045
2016	Nakhon Sawan	Udon Thani	5.63749618007193e-05
2016	Nakhon Si Thammarat	Udon Thani	3.65716373072615e-06
2016	Nan	Udon Thani	0
2016	Narathiwat	Udon Thani	1.02666934328396e-05
2016	Nong Bua Lam Phu	Udon Thani	0
2016	Nong Khai	Udon Thani	0
2016	Nonthaburi	Udon Thani	0
2016	Pathum Thani	Udon Thani	0
2016	Pattani	Udon Thani	3.98025706400185e-06
2016	Phangnga	Udon Thani	4.74105259482647e-06
2016	Phatthalung	Udon Thani	0
2016	Phayao	Udon Thani	3.23532853741602e-05
2016	Phetchabun	Udon Thani	0.000234686979175002
2016	Phetchaburi	Udon Thani	5.01446458184604e-05
2016	Phichit	Udon Thani	0
2016	Phitsanulok	Udon Thani	7.65278666445293e-05
2016	Phra Nakhon Si Ayutthaya	Udon Thani	0
2016	Phrae	Udon Thani	0
2016	Phuket	Udon Thani	0
2016	Prachin Buri	Udon Thani	9.9987010225488e-05
2016	Prachuap Khiri Khan	Udon Thani	3.69520307376967e-05
2016	Ranong	Udon Thani	1.3342336005587e-06
2016	Ratchaburi	Udon Thani	5.38181366861769e-05
2016	Rayong	Udon Thani	7.74787063172358e-05
2016	Roi Et	Udon Thani	0.000581980000141987
2016	Sa Kaeo	Udon Thani	5.81715675903424e-05
2016	Sakon Nakhon	Udon Thani	0
2016	Samut Prakan	Udon Thani	0
2016	Samut Sakhon	Udon Thani	0
2016	Samut Songkhram	Udon Thani	8.61786673590937e-06
2016	Saraburi	Udon Thani	0
2016	Satun	Udon Thani	0
2016	Si Sa Ket	Udon Thani	0.000190132590247523
2016	Sing Buri	Udon Thani	0
2016	Songkhla	Udon Thani	2.74603646917593e-05
2016	Sukhothai	Udon Thani	0
2016	Suphan Buri	Udon Thani	3.28554215493725e-05
2016	Surat Thani	Udon Thani	2.06879943613846e-05
2016	Surin	Udon Thani	0.000217154178558838
2016	Tak	Udon Thani	1.35395313955785e-05
2016	Trang	Udon Thani	6.71953135465531e-06
2016	Trat	Udon Thani	1.35764573609658e-05
2016	Ubon Ratchathani	Udon Thani	0.000263819796712648
2016	Udon Thani	Udon Thani	0.747338561134408
2016	Uthai Thani	Udon Thani	2.06042572018399e-05
2016	Uttaradit	Udon Thani	0
2016	Yala	Udon Thani	1.02995990182922e-05
2016	Yasothon	Udon Thani	0.000185306844996244
2016	Amnat Charoen	Uthai Thani	0
2016	Ang Thong	Uthai Thani	0
2016	Bangkok	Uthai Thani	0
2016	Bueng Kan	Uthai Thani	0
2016	Buri Ram	Uthai Thani	0.000122817372132508
2016	Chachoengsao	Uthai Thani	0.000347285052407772
2016	Chai Nat	Uthai Thani	0
2016	Chaiyaphum	Uthai Thani	0
2016	Chanthaburi	Uthai Thani	0.000154399817743643
2016	Chiang Mai	Uthai Thani	0.000345146798763629
2016	Chiang Rai	Uthai Thani	0.000150312007450404
2016	Chon Buri	Uthai Thani	0.000441349953458831
2016	Chumphon	Uthai Thani	8.54736407300078e-05
2016	Kalasin	Uthai Thani	0.000101435809301601
2016	Kamphaeng Phet	Uthai Thani	0
2016	Kanchanaburi	Uthai Thani	0.00267160189403274
2016	Khon Kaen	Uthai Thani	0
2016	Krabi	Uthai Thani	0
2016	Lampang	Uthai Thani	0
2016	Lamphun	Uthai Thani	0
2016	Loei	Uthai Thani	0
2016	Lop Buri	Uthai Thani	0
2016	Mae Hong Son	Uthai Thani	3.54109508338571e-05
2016	Maha Sarakham	Uthai Thani	0
2016	Mukdahan	Uthai Thani	1.17241805803925e-05
2016	Nakhon Nayok	Uthai Thani	0
2016	Nakhon Pathom	Uthai Thani	0.000482142576931035
2016	Nakhon Phanom	Uthai Thani	0
2016	Nakhon Ratchasima	Uthai Thani	0.001296012985808
2016	Nakhon Sawan	Uthai Thani	0.0388393382548306
2016	Nakhon Si Thammarat	Uthai Thani	1.31330584529238e-05
2016	Nan	Uthai Thani	0
2016	Narathiwat	Uthai Thani	9.21705281055052e-06
2016	Nong Bua Lam Phu	Uthai Thani	0
2016	Nong Khai	Uthai Thani	0
2016	Nonthaburi	Uthai Thani	0
2016	Pathum Thani	Uthai Thani	0
2016	Pattani	Uthai Thani	1.35079565147256e-06
2016	Phangnga	Uthai Thani	5.79873570800795e-06
2016	Phatthalung	Uthai Thani	0
2016	Phayao	Uthai Thani	0.000127762405644856
2016	Phetchabun	Uthai Thani	0.00129863355183021
2016	Phetchaburi	Uthai Thani	0.000395120814541183
2016	Phichit	Uthai Thani	0
2016	Phitsanulok	Uthai Thani	0.00115389231543415
2016	Phra Nakhon Si Ayutthaya	Uthai Thani	0
2016	Phrae	Uthai Thani	0
2016	Phuket	Uthai Thani	0
2016	Prachin Buri	Uthai Thani	0.0002064256822372
2016	Prachuap Khiri Khan	Uthai Thani	0.000319757795624352
2016	Ranong	Uthai Thani	1.20181770082077e-05
2016	Ratchaburi	Uthai Thani	0.00064285806517714
2016	Rayong	Uthai Thani	0.000266469688021142
2016	Roi Et	Uthai Thani	0.000139255991811816
2016	Sa Kaeo	Uthai Thani	0.000192483680814922
2016	Sakon Nakhon	Uthai Thani	0
2016	Samut Prakan	Uthai Thani	0
2016	Samut Sakhon	Uthai Thani	0
2016	Samut Songkhram	Uthai Thani	7.94405036716135e-05
2016	Saraburi	Uthai Thani	0
2016	Satun	Uthai Thani	0
2016	Si Sa Ket	Uthai Thani	9.96287724065557e-05
2016	Sing Buri	Uthai Thani	0
2016	Songkhla	Uthai Thani	4.28843200005314e-05
2016	Sukhothai	Uthai Thani	0
2016	Suphan Buri	Uthai Thani	0.00611712827980292
2016	Surat Thani	Uthai Thani	6.6146974010297e-05
2016	Surin	Uthai Thani	0.000198584952598103
2016	Tak	Uthai Thani	0.000418687651569542
2016	Trang	Uthai Thani	1.68609592521702e-05
2016	Trat	Uthai Thani	4.01118312230438e-05
2016	Ubon Ratchathani	Uthai Thani	9.91355033842308e-05
2016	Udon Thani	Uthai Thani	0.000203637357936633
2016	Uthai Thani	Uthai Thani	2.83266719294932
2016	Uttaradit	Uthai Thani	0
2016	Yala	Uthai Thani	6.81606087674962e-06
2016	Yasothon	Uthai Thani	6.15520258067664e-05
2016	Amnat Charoen	Uttaradit	0
2016	Ang Thong	Uttaradit	0
2016	Bangkok	Uttaradit	0
2016	Bueng Kan	Uttaradit	0
2016	Buri Ram	Uttaradit	0
2016	Chachoengsao	Uttaradit	0
2016	Chai Nat	Uttaradit	0
2016	Chaiyaphum	Uttaradit	0
2016	Chanthaburi	Uttaradit	0
2016	Chiang Mai	Uttaradit	0
2016	Chiang Rai	Uttaradit	0
2016	Chon Buri	Uttaradit	0
2016	Chumphon	Uttaradit	0
2016	Kalasin	Uttaradit	0
2016	Kamphaeng Phet	Uttaradit	0
2016	Kanchanaburi	Uttaradit	0
2016	Khon Kaen	Uttaradit	0
2016	Krabi	Uttaradit	0
2016	Lampang	Uttaradit	0
2016	Lamphun	Uttaradit	0
2016	Loei	Uttaradit	0
2016	Lop Buri	Uttaradit	0
2016	Mae Hong Son	Uttaradit	0
2016	Maha Sarakham	Uttaradit	0
2016	Mukdahan	Uttaradit	0
2016	Nakhon Nayok	Uttaradit	0
2016	Nakhon Pathom	Uttaradit	0
2016	Nakhon Phanom	Uttaradit	0
2016	Nakhon Ratchasima	Uttaradit	0
2016	Nakhon Sawan	Uttaradit	0
2016	Nakhon Si Thammarat	Uttaradit	0
2016	Nan	Uttaradit	0
2016	Narathiwat	Uttaradit	0
2016	Nong Bua Lam Phu	Uttaradit	0
2016	Nong Khai	Uttaradit	0
2016	Nonthaburi	Uttaradit	0
2016	Pathum Thani	Uttaradit	0
2016	Pattani	Uttaradit	0
2016	Phangnga	Uttaradit	0
2016	Phatthalung	Uttaradit	0
2016	Phayao	Uttaradit	0
2016	Phetchabun	Uttaradit	0
2016	Phetchaburi	Uttaradit	0
2016	Phichit	Uttaradit	0
2016	Phitsanulok	Uttaradit	0
2016	Phra Nakhon Si Ayutthaya	Uttaradit	0
2016	Phrae	Uttaradit	0
2016	Phuket	Uttaradit	0
2016	Prachin Buri	Uttaradit	0
2016	Prachuap Khiri Khan	Uttaradit	0
2016	Ranong	Uttaradit	0
2016	Ratchaburi	Uttaradit	0
2016	Rayong	Uttaradit	0
2016	Roi Et	Uttaradit	0
2016	Sa Kaeo	Uttaradit	0
2016	Sakon Nakhon	Uttaradit	0
2016	Samut Prakan	Uttaradit	0
2016	Samut Sakhon	Uttaradit	0
2016	Samut Songkhram	Uttaradit	0
2016	Saraburi	Uttaradit	0
2016	Satun	Uttaradit	0
2016	Si Sa Ket	Uttaradit	0
2016	Sing Buri	Uttaradit	0
2016	Songkhla	Uttaradit	0
2016	Sukhothai	Uttaradit	0
2016	Suphan Buri	Uttaradit	0
2016	Surat Thani	Uttaradit	0
2016	Surin	Uttaradit	0
2016	Tak	Uttaradit	0
2016	Trang	Uttaradit	0
2016	Trat	Uttaradit	0
2016	Ubon Ratchathani	Uttaradit	0
2016	Udon Thani	Uttaradit	0
2016	Uthai Thani	Uttaradit	0
2016	Uttaradit	Uttaradit	0
2016	Yala	Uttaradit	0
2016	Yasothon	Uttaradit	0
2016	Amnat Charoen	Yala	0
2016	Ang Thong	Yala	0
2016	Bangkok	Yala	0
2016	Bueng Kan	Yala	0
2016	Buri Ram	Yala	0.00108563591530474
2016	Chachoengsao	Yala	0.00244409653028233
2016	Chai Nat	Yala	0
2016	Chaiyaphum	Yala	0
2016	Chanthaburi	Yala	0.00116613241198481
2016	Chiang Mai	Yala	0.0158240775119309
2016	Chiang Rai	Yala	0.012030971060592
2016	Chon Buri	Yala	0.00415280386511371
2016	Chumphon	Yala	0.112679890095688
2016	Kalasin	Yala	0.000420297668515884
2016	Kamphaeng Phet	Yala	0
2016	Kanchanaburi	Yala	0.0143637533085684
2016	Khon Kaen	Yala	0
2016	Krabi	Yala	0
2016	Lampang	Yala	0
2016	Lamphun	Yala	0
2016	Loei	Yala	0
2016	Lop Buri	Yala	0
2016	Mae Hong Son	Yala	0.00165065302875851
2016	Maha Sarakham	Yala	0
2016	Mukdahan	Yala	0.000476957027028023
2016	Nakhon Nayok	Yala	0
2016	Nakhon Pathom	Yala	0.00974851486320399
2016	Nakhon Phanom	Yala	0
2016	Nakhon Ratchasima	Yala	0.0112788992844141
2016	Nakhon Sawan	Yala	0.00381213132051476
2016	Nakhon Si Thammarat	Yala	0.165104377185898
2016	Nan	Yala	0
2016	Narathiwat	Yala	6.42612200931657
2016	Nong Bua Lam Phu	Yala	0
2016	Nong Khai	Yala	0
2016	Nonthaburi	Yala	0
2016	Pathum Thani	Yala	0
2016	Pattani	Yala	6.92699318923107
2016	Phangnga	Yala	0.0220567580201696
2016	Phatthalung	Yala	0
2016	Phayao	Yala	0.00342061894439872
2016	Phetchabun	Yala	0.00237570378366607
2016	Phetchaburi	Yala	0.0633745871253031
2016	Phichit	Yala	0
2016	Phitsanulok	Yala	0.00437937196506504
2016	Phra Nakhon Si Ayutthaya	Yala	0
2016	Phrae	Yala	0
2016	Phuket	Yala	0
2016	Prachin Buri	Yala	0.00182781042147489
2016	Prachuap Khiri Khan	Yala	0.099218925859672
2016	Ranong	Yala	0.0153659703075284
2016	Ratchaburi	Yala	0.0283378908691593
2016	Rayong	Yala	0.00201093549774169
2016	Roi Et	Yala	0.00115400999091649
2016	Sa Kaeo	Yala	0.00561754779080494
2016	Sakon Nakhon	Yala	0
2016	Samut Prakan	Yala	0
2016	Samut Sakhon	Yala	0
2016	Samut Songkhram	Yala	0.00324816218336177
2016	Saraburi	Yala	0
2016	Satun	Yala	0
2016	Si Sa Ket	Yala	0.0034830863981024
2016	Sing Buri	Yala	0
2016	Songkhla	Yala	3.89379358273752
2016	Sukhothai	Yala	0
2016	Suphan Buri	Yala	0.00456574464593526
2016	Surat Thani	Yala	0.145937473945381
2016	Surin	Yala	0.0024685008130951
2016	Tak	Yala	0.00089568573317589
2016	Trang	Yala	0.18456760822878
2016	Trat	Yala	0.000338677275541105
2016	Ubon Ratchathani	Yala	0.00630478641121449
2016	Udon Thani	Yala	0.0130486964236211
2016	Uthai Thani	Yala	0.000362279515862768
2016	Uttaradit	Yala	0
2016	Yala	Yala	705.171345999169
2016	Yasothon	Yala	0.00111968711821334
2016	Amnat Charoen	Yasothon	0
2016	Ang Thong	Yasothon	0
2016	Bangkok	Yasothon	0
2016	Bueng Kan	Yasothon	0
2016	Buri Ram	Yasothon	0.0027933649636514
2016	Chachoengsao	Yasothon	0.000382462166295389
2016	Chai Nat	Yasothon	0
2016	Chaiyaphum	Yasothon	0
2016	Chanthaburi	Yasothon	0.000409747351896552
2016	Chiang Mai	Yasothon	0.000154668090089207
